Word Spacing,Pen Pressure_LOW,Baseline_DESCENDING,Baseline_STRAIGHT,Word Size_NORMAL,Word Size_SMALL,Emotion,Attention,Optimism
321.543837,1,0,1,0,1,,,
290.0392272,1,0,1,0,1,,,
349.9264384,1,0,1,0,1,,,
315.7302029,1,0,1,0,1,,,
145.1999398,0,0,1,0,0,,,
641.3604681,0,1,0,0,0,,,
340.9510919,1,0,1,1,0,,,
370.0585161,1,0,1,0,1,,,
258.4143959,1,0,1,0,1,,,
308.1537604,0,0,1,0,1,,,
191.0729567,0,0,1,0,1,,,
244.3330027,1,0,1,0,1,,,
334.1522786,0,1,0,0,0,,,
525.0873155,1,0,1,1,0,,,
426.9891701,0,0,1,0,0,,,
950.8837994,1,0,1,0,1,,,
197.524682,1,0,1,0,1,,,
206.0431424,1,0,1,0,1,,,
360.4860374,0,0,1,0,1,,,
184.9861602,0,1,0,1,0,,,
236.5082865,1,1,0,0,1,,,
354.1213928,1,0,1,1,0,,,
238.7213419,1,0,1,0,1,,,
418.8380246,1,0,1,0,1,,,
328.7089395,1,0,1,0,1,,,
399.0177858,0,0,1,0,1,,,
297.3063691,1,0,1,0,1,,,
352.1538217,1,0,1,1,0,,,
339.4107261,1,0,1,0,1,,,
186.5529415,0,0,0,0,0,,,
592.798448,1,0,1,1,0,,,
293.2944398,1,0,1,1,0,,,
418.2304262,0,0,1,0,1,,,
163.4778272,1,1,0,0,1,,,
72.12489168,1,1,0,1,0,,,
45.00833102,1,0,1,0,1,,,
324.1891032,1,0,1,0,1,,,
372.2932685,1,0,0,0,0,,,
330.4892602,1,0,1,1,0,,,
233.7599951,1,0,1,1,0,,,
163.5240376,0,0,1,0,1,,,
41.01219331,1,0,1,1,0,,,
534.8157551,1,0,0,0,0,,,
55.0,1,0,1,1,0,,,
352.720738,1,0,1,1,0,,,
376.249321,0,0,1,0,1,,,
237.3633106,0,0,1,1,0,,,
432.2350171,1,0,1,1,0,,,
354.1579373,1,0,1,0,1,,,
53.51586902,1,0,1,0,1,,,
435.9293869,0,0,1,0,0,,,
256.3604227,0,0,1,1,0,,,
289.8965357,1,0,1,0,1,,,
255.8425612,1,0,1,0,0,,,
185.0752654,0,0,1,0,1,,,
45.2552809,1,0,1,0,1,,,
311.9226191,0,0,1,0,1,,,
376.657409,0,0,1,0,1,,,
426.9036451,0,0,1,0,0,,,
371.5430157,0,0,1,0,1,,,
355.0875178,1,0,1,0,0,,,
247.46641,1,0,1,0,1,,,
551.2161365,1,1,0,0,1,,,
375.1347113,0,0,1,1,0,,,
307.733184,1,0,1,0,1,,,
435.5042148,1,1,0,0,1,,,
268.6577082,1,0,1,0,1,,,
403.5798817,1,0,1,0,0,,,
492.4668411,1,1,0,0,1,,,
641.0117004,0,0,1,0,1,,,
398.9361013,1,0,1,0,1,,,
437.7770877,1,0,1,0,1,,,
408.4749739,1,0,1,0,0,,,
81.26285839,1,0,1,0,1,,,
468.1741713,1,0,1,0,1,,,
305.3373184,1,0,1,0,1,,,
329.0681728,1,0,1,0,1,,,
436.6920512,1,0,1,0,1,,,
388.0030856,1,0,1,0,0,,,
307.0039257,1,0,1,0,1,,,
203.0806922,1,0,1,0,1,,,
354.5790296,1,0,1,0,0,,,
337.6682215,1,0,0,0,1,,,
459.5737155,0,0,1,1,0,,,
190.1009157,1,1,0,1,0,,,
603.990894,0,1,0,0,1,,,
313.585098,1,0,1,1,0,,,
235.1326971,0,0,1,0,1,,,
359.5810057,1,0,1,0,1,,,
762.6067138,0,0,1,0,1,,,
590.0507078,0,1,0,1,0,,,
223.7040918,1,0,1,0,1,,,
817.5506101,1,0,1,0,1,,,
376.2397523,1,0,1,0,0,,,
215.8464535,0,0,1,1,0,,,
452.1861044,1,0,1,0,1,,,
435.020231,0,0,1,0,0,,,
415.2839951,1,1,0,0,1,,,
246.4684496,1,0,1,0,1,,,
159.1249145,1,0,0,0,1,,,
355.5605312,0,0,1,0,1,,,
121.0784869,1,0,1,0,1,,,
333.1148562,1,0,1,0,0,,,
455.8399536,0,0,1,1,0,,,
440.4292794,1,0,1,0,1,,,
162.1165871,1,1,0,0,0,,,
380.1360274,1,0,1,0,1,,,
276.728936,0,0,0,0,1,,,
411.5905983,1,0,1,1,0,,,
783.3517728,1,0,1,0,0,,,
218.4269933,1,1,0,0,1,,,
105.8017013,1,0,1,0,1,,,
119.7956779,0,0,1,0,1,,,
318.8217105,1,1,0,0,0,,,
151.5542119,1,0,1,0,0,,,
480.5838015,0,1,0,0,0,,,
115.1677436,1,0,1,0,1,,,
454.2027281,1,0,1,0,1,,,
355.795569,0,0,1,0,0,,,
301.6156528,1,1,0,0,0,,,
734.9319696,0,0,1,0,1,,,
296.7612192,1,1,0,1,0,,,
476.7393419,1,0,1,0,1,,,
299.9059205,0,0,1,1,0,,,
359.1270896,0,0,1,1,0,,,
351.61733,0,0,1,1,0,,,
425.5796972,1,0,1,0,0,,,
264.9144679,1,0,1,0,0,,,
512.3517924,0,0,1,0,1,,,
64.0,0,0,1,1,0,,,
122.5748106,0,0,1,0,1,,,
420.967373,1,1,0,0,0,,,
606.860747,1,0,1,0,1,,,
125.3195914,1,0,1,0,1,,,
58.61552813,0,0,1,0,1,,,
461.5259636,1,0,1,0,0,,,
225.4262058,1,1,0,0,0,,,
753.2118019,0,0,1,1,0,,,
282.8485222,1,0,1,1,0,,,
308.539286,0,0,1,1,0,,,
298.5402249,1,0,1,0,1,,,
333.5110604,0,0,1,0,1,,,
401.9992652,0,0,0,1,0,,,
796.5086315,1,1,0,0,1,,,
256.4240801,1,0,1,0,1,,,
388.3500505,0,0,1,0,1,,,
174.8264715,1,0,1,0,1,,,
222.5868224,1,0,1,0,1,,,
380.5641078,1,1,0,1,0,,,
310.7440284,1,0,1,1,0,,,
380.7553367,0,0,1,0,1,,,
413.9452336,1,0,0,1,0,,,
132.0862263,1,0,1,0,0,,,
757.651635,1,0,1,1,0,,,
358.765854,0,0,1,0,1,,,
553.5983812,1,0,1,0,1,,,
357.3537046,1,0,1,0,0,,,
122.0710994,1,0,1,1,0,,,
620.937146,1,0,1,0,1,,,
274.9368173,1,0,1,0,1,,,
364.0101991,0,0,0,0,1,,,
476.8679541,1,0,1,0,1,,,
149.4298279,1,0,1,1,0,,,
340.2990829,0,0,1,0,1,,,
39.81205847,1,0,1,0,0,,,
225.4863799,0,0,1,0,1,,,
310.1051236,0,0,1,1,0,,,
260.4124195,1,1,0,0,1,,,
450.4098191,1,0,1,0,1,,,
62.8171951,1,0,1,0,1,,,
106.1623253,1,0,1,0,1,,,
203.9730374,1,0,1,1,0,,,
223.7614736,1,0,1,0,1,,,
281.1325413,1,0,1,0,1,,,
257.6509649,1,0,1,1,0,,,
366.12006,1,0,1,0,1,,,
223.9330257,1,0,1,0,0,,,
70.34912935,1,0,1,0,1,,,
339.7218522,1,0,1,0,1,,,
371.2438773,1,0,1,0,1,,,
82.06475429,1,0,1,0,1,,,
335.1270026,0,0,1,0,0,,,
362.455345,1,0,1,0,0,,,
436.5140314,1,0,1,1,0,,,
399.1130379,1,0,1,0,0,,,
497.1455898,1,0,1,0,1,,,
427.0781402,1,0,1,0,1,,,
410.1510076,1,0,1,0,1,,,
501.1821603,1,0,1,0,1,,,
426.7384697,1,0,1,0,1,,,
490.8788155,1,0,1,0,1,,,
115.6127544,1,0,1,0,1,,,
441.6467726,1,0,1,1,0,,,
404.0963427,1,0,1,0,1,,,
514.7025694,1,0,1,0,1,,,
364.2501438,1,0,1,0,1,,,
450.1952677,0,0,1,0,1,,,
286.5667016,1,0,1,0,1,,,
132.650507,0,0,1,0,1,,,
229.8541007,1,0,1,0,0,,,
418.4753314,1,0,1,0,1,,,
251.766989,1,0,1,0,0,,,
211.1291968,0,0,1,0,0,,,
286.7366958,1,0,1,0,0,,,
56.0,0,0,1,0,0,,,
329.3092492,1,1,0,1,0,,,
359.0397619,1,0,1,0,0,,,
400.25977,0,0,0,1,0,,,
367.3745328,0,1,0,0,1,,,
246.5685411,1,0,1,0,0,,,
357.4025193,1,0,1,0,1,,,
247.1253044,0,0,1,0,1,,,
267.0628958,1,0,1,0,1,,,
309.2905187,1,0,1,0,1,,,
281.4284086,1,0,0,0,1,,,
300.9876585,1,0,1,0,1,,,
288.8976786,0,0,1,0,1,,,
344.8447072,1,0,1,0,1,,,
275.5871874,1,0,1,0,1,,,
518.5533219,1,0,1,1,0,,,
182.6090928,1,0,1,1,0,,,
308.129212,0,0,0,0,1,,,
204.7339777,1,0,1,0,0,,,
455.3624147,1,0,0,0,0,,,
454.1795843,1,0,1,0,0,,,
377.8990343,0,0,1,1,0,,,
330.211233,1,0,1,0,1,,,
404.3540722,1,0,0,1,0,,,
366.6682758,1,0,1,0,1,,,
421.4469961,0,0,1,0,1,,,
235.9456531,1,0,1,0,1,,,
266.5052753,0,0,1,0,1,,,
431.4535432,1,0,1,0,0,,,
130.1998809,0,0,1,0,0,,,
262.8648847,1,0,1,1,0,,,
292.4539428,1,0,1,0,0,,,
505.2840785,1,0,1,0,1,,,
412.5090754,1,0,1,0,1,,,
316.7888391,0,1,0,0,1,,,
129.4026322,1,0,1,1,0,,,
342.3218864,0,0,1,1,0,,,
435.153467,0,0,1,0,0,,,
274.3019437,0,1,0,0,1,,,
887.091878,0,0,1,0,0,,,
396.9205057,1,1,0,0,0,,,
463.3778044,0,0,0,0,1,,,
121.4267406,1,0,1,0,0,,,
307.7606227,1,0,1,0,1,,,
305.8247766,1,0,1,0,1,,,
645.5980165,1,0,1,0,0,,,
436.8770533,1,0,1,0,1,,,
340.5583705,0,0,1,1,0,,,
351.5983911,0,0,1,0,1,,,
361.9362974,1,0,1,1,0,,,
266.97919,1,0,1,0,1,,,
335.3053985,1,0,1,0,1,,,
483.239489,1,0,1,1,0,,,
332.7440639,1,0,1,0,1,,,
261.0279387,1,0,1,0,1,,,
463.9994006,0,1,0,0,1,,,
385.8730361,1,0,1,1,0,,,
404.0950521,0,0,1,0,1,,,
56.0,1,1,0,0,1,,,
205.5757571,1,0,1,0,0,,,
175.8346661,1,1,0,0,1,,,
306.2017146,1,0,0,0,1,,,
411.8571443,1,0,1,1,0,,,
143.464006,0,1,0,0,1,,,
482.1513287,1,0,1,1,0,,,
457.0946343,1,0,1,0,1,,,
484.7285307,1,0,1,0,1,,,
420.490388,1,0,1,0,1,,,
281.3174936,1,0,1,0,0,,,
423.7199572,1,0,1,0,1,,,
321.1631633,1,1,0,0,1,,,
296.8081891,0,0,1,0,1,,,
35.48553014,1,0,1,1,0,,,
479.3546456,1,0,1,0,0,,,
168.7995921,0,1,0,1,0,,,
441.6858334,1,0,0,0,0,,,
432.7996367,1,0,1,0,1,,,
363.1183824,1,0,1,0,0,,,
168.0016125,0,1,0,0,1,,,
306.1583461,0,0,1,0,1,,,
387.8261255,0,0,1,1,0,,,
684.6845989,1,1,0,1,0,,,
330.4848001,0,0,1,0,0,,,
289.3746876,1,0,1,0,1,,,
498.0820508,1,0,1,0,1,,,
49.30020576,1,0,1,1,0,,,
177.1739502,0,0,1,0,1,,,
345.989646,1,0,0,0,1,,,
114.011979,1,0,1,0,1,,,
350.362734,0,0,1,0,1,,,
338.4679964,0,0,1,0,1,,,
429.9872706,0,0,0,0,1,,,
108.4926121,1,0,1,1,0,,,
376.2492786,0,1,0,0,1,,,
261.1067771,1,0,1,0,1,,,
445.7660425,1,0,1,0,1,,,
351.5382865,1,0,0,1,0,,,
289.8080203,0,0,1,0,1,,,
315.3782547,1,1,0,1,0,,,
374.3617031,1,0,1,0,1,,,
389.2968019,0,0,1,0,1,,,
525.4807323,1,0,0,1,0,,,
453.8773637,0,0,1,0,1,,,
465.5929805,1,0,1,0,1,,,
319.7931477,1,0,1,0,1,,,
389.0073627,1,0,1,0,1,,,
345.4918328,1,0,1,0,1,,,
70.5,0,0,1,1,0,,,
292.3925105,0,0,1,0,0,,,
139.4213555,1,0,1,0,0,,,
299.6252639,0,1,0,1,0,,,
206.7511617,0,0,1,0,0,,,
88.62392447,1,0,1,0,0,,,
449.2741781,1,0,0,1,0,,,
540.1880459,1,0,1,0,0,,,
301.8200567,0,0,1,0,1,,,
205.3403519,1,0,1,0,0,,,
321.1770999,1,0,1,0,0,,,
500.6538849,1,1,0,0,1,,,
256.8777027,1,0,1,0,1,,,
385.9572861,0,0,1,0,1,,,
267.148789,0,0,1,0,1,,,
388.2109318,1,0,1,0,1,,,
267.7634261,1,0,1,0,1,,,
227.6105975,1,1,0,0,1,,,
480.8512944,1,0,1,0,1,,,
380.2367705,1,0,0,1,0,,,
490.0705403,1,0,1,0,1,,,
316.6626532,1,0,1,0,1,,,
509.1958243,1,0,1,0,0,,,
441.525715,1,0,1,0,1,,,
491.4661515,1,0,1,0,1,,,
347.3084681,1,0,0,0,1,,,
353.1613881,1,0,1,0,0,,,
321.4769453,1,0,1,1,0,,,
384.042734,1,0,1,0,1,,,
433.5055289,1,0,1,0,1,,,
876.0468024,0,0,1,0,0,,,
344.036516,1,0,1,0,0,,,
228.3302886,1,0,1,0,0,,,
583.8381695,1,0,1,1,0,,,
270.9727993,1,0,1,1,0,,,
348.9985655,0,0,1,0,1,,,
411.6998392,1,0,1,1,0,,,
195.7447624,1,0,1,0,0,,,
419.457156,0,0,1,1,0,,,
51.0,0,0,1,0,1,,,
202.8842115,0,0,1,0,1,,,
545.2509582,1,1,0,0,1,,,
463.3833354,1,1,0,1,0,,,
488.3197396,1,0,1,1,0,,,
321.9083721,1,0,1,1,0,,,
490.3660489,1,0,1,0,1,,,
396.6294459,0,0,1,1,0,,,
515.6802202,1,0,1,0,0,,,
294.8876171,0,0,1,0,1,,,
189.5785586,1,1,0,0,1,,,
68.27684606,1,1,0,1,0,,,
410.0267535,1,0,1,1,0,,,
375.7627396,1,0,1,0,1,,,
569.5670698,0,0,1,0,1,,,
45.0,1,0,1,0,1,,,
400.3388282,0,0,1,1,0,,,
288.5093941,1,0,1,1,0,,,
141.0036114,1,0,1,0,0,,,
378.6320038,0,0,1,0,1,,,
346.6461046,1,1,0,0,0,,,
497.2139317,1,0,1,0,0,,,
409.569589,0,0,1,0,1,,,
702.9312299,0,0,1,0,1,,,
349.7374044,0,0,1,0,1,,,
220.1746357,1,0,1,0,1,,,
305.0247285,1,0,1,0,1,,,
402.7599353,0,0,1,0,0,,,
316.981126,1,1,0,0,1,,,
337.9959088,0,0,1,0,1,,,
523.026768,1,0,1,0,0,,,
518.9799782,0,0,1,0,1,,,
350.9083296,0,0,1,1,0,,,
319.5560963,0,0,1,0,1,,,
163.1437103,1,0,1,1,0,,,
187.5604313,1,0,1,1,0,,,
611.2283806,1,0,1,0,1,,,
236.4270902,1,0,1,1,0,,,
318.3060685,1,0,1,0,1,,,
380.9292342,1,0,1,0,1,,,
242.9430936,1,0,1,0,1,,,
356.479972,1,0,1,0,1,,,
615.5742753,1,0,1,0,1,,,
495.7414365,1,0,1,0,1,,,
394.0247429,0,0,1,1,0,,,
36.46788896,0,0,1,0,1,,,
324.3605099,1,0,1,0,1,,,
136.3566359,1,0,1,0,1,,,
162.5394981,1,0,1,1,0,,,
318.7248321,1,1,0,1,0,,,
320.7360959,0,0,1,0,1,,,
504.4767083,1,0,1,0,1,,,
391.3619373,1,0,1,1,0,,,
266.8632944,0,0,1,1,0,,,
279.0898902,1,0,1,0,0,,,
253.3631411,1,0,0,1,0,,,
367.5778184,1,0,1,0,0,,,
438.6256989,1,1,0,0,1,,,
475.6071119,0,0,0,0,0,,,
605.3349452,1,0,0,1,0,,,
82.0,0,0,1,0,1,,,
358.7514338,1,0,1,0,1,,,
342.9315819,0,1,0,0,1,,,
435.7146901,1,0,1,1,0,,,
386.5287349,1,0,1,0,0,,,
457.3190698,0,1,0,0,1,,,
430.784966,1,0,1,0,0,,,
579.8460301,1,1,0,0,1,,,
371.3966111,1,0,1,0,1,,,
161.1639627,1,0,1,0,1,,,
383.8891037,1,0,0,0,1,,,
477.945435,0,1,0,1,0,,,
172.931685,1,0,1,0,1,,,
383.7722931,1,0,1,0,1,,,
197.4311723,0,0,1,0,1,,,
271.2061822,1,0,1,0,0,,,
387.5429911,1,0,1,0,0,,,
455.8889535,1,0,0,1,0,,,
432.9815146,1,0,1,0,1,,,
420.9334394,1,0,1,1,0,,,
280.1639574,1,0,1,0,1,,,
326.3606842,1,0,1,0,0,,,
487.5464717,1,1,0,0,0,,,
271.8686292,1,0,1,1,0,,,
393.7614144,1,0,0,0,1,,,
201.0037107,1,0,1,0,1,,,
350.1764041,1,0,0,0,1,,,
174.9987971,0,0,1,0,1,,,
396.6623057,1,0,1,0,1,,,
404.8250746,0,1,0,0,1,,,
373.0934324,1,0,1,1,0,,,
502.6617046,1,1,0,0,0,,,
81.32035416,0,0,1,0,1,,,
445.6809188,0,1,0,0,1,,,
338.3825768,0,0,1,0,0,,,
446.1159674,0,0,1,0,1,,,
272.0080554,0,0,1,0,1,,,
429.1265007,1,1,0,0,1,,,
308.6758088,0,0,1,0,1,,,
398.8942206,1,0,1,0,0,,,
169.1854518,1,0,1,0,1,,,
176.7148702,1,0,1,0,1,,,
243.1685671,1,0,1,1,0,,,
551.3759614,0,0,1,0,1,,,
225.4025906,1,0,1,0,0,,,
376.9355179,0,0,1,0,0,,,
748.6152351,0,0,1,0,1,,,
287.9753332,1,1,0,0,0,,,
668.4496989,1,0,1,1,0,,,
355.4470431,1,0,1,0,1,,,
71.0,0,1,0,0,1,,,
46.76386418,1,0,1,1,0,,,
298.9513662,1,0,1,0,0,,,
209.531232,1,0,1,0,0,,,
33.25673547,1,0,1,0,1,,,
298.3609868,1,0,1,0,1,,,
471.0248002,0,0,1,1,0,,,
238.0089408,1,0,1,0,0,,,
354.8022988,1,0,1,0,1,,,
453.2823678,1,0,1,1,0,,,
434.0188006,1,0,0,0,0,,,
458.4626766,1,0,1,0,0,,,
417.5416147,1,0,1,0,1,,,
226.9386252,1,0,1,0,1,,,
261.5205537,0,0,1,0,1,,,
81.48850314,1,0,1,0,1,,,
492.188289,0,0,1,0,1,,,
401.1729044,1,0,1,0,1,,,
345.6590817,1,0,1,0,0,,,
112.7821836,1,0,1,0,0,,,
312.1604992,1,0,1,1,0,,,
439.7931465,0,0,1,1,0,,,
491.3119684,0,0,1,1,0,,,
233.6364698,1,0,1,0,0,,,
588.2161917,1,0,1,0,0,,,
223.0985199,1,0,1,1,0,,,
457.7782781,1,0,1,0,0,,,
457.5653021,1,0,1,0,1,,,
410.5265778,1,0,1,1,0,,,
108.3723321,1,0,1,1,0,,,
339.1408563,1,0,1,0,1,,,
301.1911546,1,0,1,1,0,,,
445.0124363,1,0,1,0,1,,,
476.5821702,1,0,1,0,1,,,
364.9849443,1,0,1,0,1,,,
65.24246851,1,1,0,0,1,,,
293.6172679,0,0,1,0,1,,,
315.8770789,1,0,1,0,1,,,
793.7607475,1,0,1,0,0,,,
59.2221877,0,0,1,1,0,,,
415.801976,1,0,1,0,1,,,
444.8088246,1,0,1,0,1,,,
307.7324004,1,0,1,1,0,,,
274.9573063,0,0,0,0,1,,,
108.0808577,1,0,1,1,0,,,
351.7246771,0,0,1,0,0,,,
432.6314775,0,0,1,0,1,,,
432.2309792,1,0,1,0,1,,,
405.4890012,1,0,1,0,0,,,
116.4147827,1,0,1,1,0,,,
212.8209368,1,0,1,0,1,,,
468.5696111,0,0,1,1,0,,,
335.7603505,1,1,0,0,0,,,
163.4837548,1,0,1,1,0,,,
197.9083216,1,0,1,0,1,,,
274.9764805,1,0,1,0,1,,,
325.0059245,1,0,1,0,1,,,
488.7533622,1,1,0,0,1,,,
288.5889064,0,0,1,0,1,,,
416.2064266,1,0,1,0,1,,,
495.6167874,0,0,1,0,1,,,
796.1614959,0,0,1,0,1,,,
466.9422153,1,0,1,0,1,,,
197.4068791,1,0,0,1,0,,,
431.6850683,0,0,1,1,0,,,
262.2250941,0,0,1,0,1,,,
218.0508884,1,1,0,0,0,,,
291.169685,1,0,1,0,1,,,
435.9806257,1,0,1,0,1,,,
95.02295381,1,0,1,0,0,,,
832.1117713,1,0,1,0,1,,,
309.8271416,1,0,1,0,1,,,
374.1646494,0,0,1,0,1,,,
253.8914492,1,1,0,1,0,,,
293.6406437,1,0,1,0,1,,,
80.74593098,1,0,1,0,1,,,
267.254411,0,0,1,0,1,,,
359.9383012,0,0,1,1,0,,,
492.9461146,1,0,1,0,1,,,
309.9893308,1,1,0,0,1,,,
477.4802214,1,0,1,0,0,,,
295.6158373,1,0,0,0,1,,,
332.9136806,1,0,1,0,1,,,
416.4355076,1,1,0,1,0,,,
316.3149006,1,0,1,0,0,,,
286.6058941,0,1,0,1,0,,,
485.7343696,1,0,1,0,1,,,
428.7031661,1,0,1,0,1,,,
326.7161199,1,0,1,0,1,,,
268.9088207,1,0,1,0,1,,,
507.4544469,1,1,0,0,1,,,
491.7552373,1,0,1,0,1,,,
370.2227363,1,0,1,1,0,,,
268.4203156,1,0,1,1,0,,,
296.4154686,1,0,1,1,0,,,
282.0736008,0,0,1,0,1,,,
296.1803719,1,0,1,0,1,,,
332.287272,1,0,1,0,1,,,
757.5255771,1,0,1,1,0,,,
425.5985237,1,1,0,0,1,,,
259.2211933,0,0,1,0,1,,,
263.6860577,0,0,1,1,0,,,
353.8250635,1,0,1,0,1,,,
49.0,1,0,1,0,0,,,
356.8440723,1,1,0,0,0,,,
346.5994713,1,0,1,1,0,,,
63.18033989,0,0,1,0,0,,,
414.0395617,1,0,1,0,0,,,
242.7997508,0,0,1,0,1,,,
582.8958729,1,1,0,0,0,,,
402.6037905,1,0,1,0,1,,,
429.0856654,1,0,1,0,0,,,
200.3679033,1,1,0,0,1,,,
243.9727216,0,0,1,0,1,,,
454.6588641,0,0,1,0,1,,,
353.2550376,1,1,0,1,0,,,
185.6443869,0,0,1,1,0,,,
66.45729465,1,0,1,0,1,,,
398.1563434,0,0,1,0,0,,,
375.4403606,0,0,1,0,0,,,
332.5234875,1,0,1,0,0,,,
382.2618789,1,0,1,1,0,,,
178.1664824,1,0,1,0,1,,,
282.4078592,1,0,1,0,1,,,
238.6959487,1,0,1,0,0,,,
227.2209603,0,1,0,1,0,,,
150.3114108,1,0,1,1,0,,,
377.178885,1,0,1,0,1,,,
173.4589289,1,0,1,0,1,,,
257.753751,1,0,1,0,1,,,
446.5099776,0,0,1,1,0,,,
503.8183481,1,0,0,0,1,,,
299.2814725,1,0,1,0,0,,,
53.03754464,1,0,1,0,1,,,
362.9305389,1,0,1,0,1,,,
454.2107629,1,0,1,0,1,,,
404.9372757,1,0,1,0,1,,,
289.2119017,0,0,1,0,1,,,
416.8587495,1,0,1,1,0,,,
463.9824334,0,0,1,1,0,,,
392.8076075,1,0,1,0,0,,,
437.2144043,1,0,1,1,0,,,
380.082038,0,0,1,1,0,,,
291.1036117,0,0,1,1,0,,,
463.5005939,0,1,0,0,0,,,
155.3222457,0,0,1,0,1,,,
316.4995169,0,0,1,1,0,,,
221.138765,0,0,1,0,1,,,
418.9478499,1,0,1,0,1,,,
279.781411,1,0,1,0,1,,,
260.5040566,1,0,1,0,1,,,
212.8867656,1,0,0,0,1,,,
371.7214874,0,0,1,0,1,,,
385.4216427,1,0,1,1,0,,,
690.922073,1,0,1,0,1,,,
788.7247051,1,0,1,0,1,,,
337.2128,1,1,0,0,1,,,
306.2006908,1,0,1,0,1,,,
400.267645,0,0,1,0,1,,,
184.3610588,0,0,1,1,0,,,
272.7186545,1,0,1,0,1,,,
365.1344245,1,0,1,0,1,,,
519.2119028,1,0,1,0,1,,,
535.8870197,0,0,1,0,0,,,
234.3172734,0,0,1,0,0,,,
380.3876243,1,0,1,0,1,,,
327.1029221,0,1,0,0,1,,,
315.552654,0,0,1,0,0,,,
270.7831879,1,0,1,0,0,,,
433.3362145,1,0,1,0,1,,,
73.0,0,0,0,0,1,,,
755.5190269,1,0,1,0,1,,,
44.64302857,0,0,1,0,0,,,
432.0187176,0,0,1,0,0,,,
448.0677519,1,1,0,0,0,,,
396.3242958,1,0,1,0,1,,,
385.9511155,0,0,1,0,0,,,
385.0863314,1,0,1,0,1,,,
141.9397785,1,1,0,0,1,,,
541.8633631,1,0,0,0,0,,,
292.021041,0,0,1,0,1,,,
209.9600125,1,0,1,0,1,,,
295.801275,0,0,1,0,1,,,
450.9500587,0,0,1,0,1,,,
451.3940401,1,0,1,0,1,,,
291.9134159,1,1,0,0,1,,,
332.504417,1,0,1,1,0,,,
47.80167361,1,0,1,1,0,,,
65.4369926,0,0,1,0,1,,,
711.291599,1,0,1,0,1,,,
205.2328884,0,0,1,1,0,,,
409.7558684,1,0,1,0,1,,,
474.2931583,1,0,1,0,1,,,
298.827021,1,0,1,0,0,,,
524.4079859,0,0,1,0,1,,,
384.6269365,1,0,1,1,0,,,
503.9691526,0,1,0,0,1,,,
190.2969621,1,0,1,0,1,,,
456.1304312,1,0,1,1,0,,,
206.1985042,1,0,1,1,0,,,
303.5505204,0,0,1,1,0,,,
264.2493913,1,0,1,0,0,,,
899.4759585,0,0,1,0,1,,,
256.7463986,1,0,0,0,1,,,
217.7837656,1,0,1,0,1,,,
327.0003245,1,1,0,0,1,,,
263.1881456,1,0,1,0,1,,,
272.0303691,0,0,1,1,0,,,
194.5893111,1,0,1,1,0,,,
291.9824267,1,0,1,0,1,,,
302.5729899,1,0,1,1,0,,,
377.1236335,0,0,1,0,1,,,
419.4097191,1,0,1,0,0,,,
291.1573679,1,0,1,0,1,,,
266.1911358,0,0,1,0,0,,,
61.0,1,0,1,1,0,,,
264.4390289,1,0,1,0,1,,,
733.5073278,0,0,1,1,0,,,
343.5689884,0,0,1,1,0,,,
241.9588255,0,0,1,0,1,,,
445.0659211,1,0,1,0,0,,,
329.6714544,0,0,1,0,0,,,
86.09990753,1,0,1,0,1,,,
599.189763,0,0,1,0,1,,,
236.6793584,1,0,1,0,0,,,
321.8697008,1,0,1,0,0,,,
267.7076645,1,0,1,0,1,,,
454.8858127,1,0,1,0,1,,,
537.0101443,0,0,1,0,1,,,
258.8383683,0,1,0,1,0,,,
60.0,1,0,1,0,1,,,
945.3232251,1,0,1,1,0,,,
82.0,1,0,1,0,0,,,
463.9199365,1,1,0,0,1,,,
390.3118301,1,1,0,0,1,,,
166.6283289,0,0,0,0,1,,,
343.2640866,1,0,1,0,1,,,
286.8917109,1,0,1,0,0,,,
388.0234648,0,0,1,0,0,,,
287.508902,1,1,0,1,0,,,
371.875038,1,0,1,1,0,,,
287.7676543,0,0,1,0,0,,,
455.9582767,1,0,1,0,1,,,
737.9281808,1,0,1,0,0,,,
183.9257958,1,0,1,0,1,,,
299.1708866,1,0,1,0,0,,,
425.9837211,0,0,1,0,0,,,
351.3598495,1,0,1,1,0,,,
486.4957345,1,0,1,0,1,,,
340.3599824,1,0,1,0,1,,,
458.6172713,1,0,1,0,1,,,
151.2415287,1,0,1,0,0,,,
420.5750634,1,0,1,0,0,,,
231.4102153,0,0,1,0,0,,,
402.1584703,1,1,0,0,1,,,
511.4490248,1,0,1,1,0,,,
380.4819075,0,0,1,0,1,,,
523.3444971,1,0,1,0,1,,,
42.0,0,0,1,0,0,,,
453.3343547,1,0,1,0,1,,,
449.6943406,1,0,1,1,0,,,
298.6148261,1,0,1,0,1,,,
266.9426044,1,0,1,0,1,,,
458.5012035,0,0,1,0,1,,,
307.4214112,1,0,1,0,1,,,
386.9651815,0,0,1,0,1,,,
259.6435709,1,1,0,0,1,,,
470.9758065,1,0,1,1,0,,,
402.902409,1,1,0,1,0,,,
302.9021439,0,1,0,0,1,,,
282.7951072,1,0,1,0,1,,,
341.7967232,0,0,1,0,0,,,
758.5494241,1,0,1,0,0,,,
464.3690965,1,0,1,0,1,,,
42.77200187,1,0,1,0,1,,,
227.6080457,0,0,0,0,1,,,
508.4737136,1,0,1,1,0,,,
474.1753232,1,0,0,0,1,,,
