Unnamed: 0,Word Spacing,Size,Pen Pressure,Baseline
1146,477.945435,1.365317967,107,DESCENDING
1147,172.931685,0.6641791177,70,STRAIGHT
1148,383.7722931,0.5638454741,70,STRAIGHT
1149,197.4311723,0.4987602793,90,STRAIGHT
1150,271.2061822,2.590273811,181,STRAIGHT
1151,387.5429911,3.098990354,156,STRAIGHT
1152,455.8889535,1.182603394,88,ASSENDING
1153,432.9815146,0.4985721042,82,STRAIGHT
1154,420.9334394,1.046422414,72,STRAIGHT
1155,280.1639574,0.7981014485,64,STRAIGHT
1156,326.3606842,1.628025208,55,STRAIGHT
1157,487.5464717,1.559752598,52,DESCENDING
1158,271.8686292,1.377673071,101,STRAIGHT
1159,393.7614144,0.3772692447,152,ASSENDING
1160,201.0037107,0.7815107956,158,STRAIGHT
1161,350.1764041,0.9097570799,120,ASSENDING
1162,174.9987971,0.5386600088,130,STRAIGHT
1163,396.6623057,0.3558795473,156,STRAIGHT
1164,404.8250746,0.7034349924,144,DESCENDING
1165,373.0934324,1.287347438,141,STRAIGHT
1166,502.6617046,2.418960495,174,DESCENDING
1167,81.32035416,0.5859081713,176,STRAIGHT
1168,445.6809188,0.867353364,148,DESCENDING
1169,338.3825768,1.767571941,125,STRAIGHT
1170,446.1159674,0.4949618661,177,STRAIGHT
1171,272.0080554,0.5715698515,167,STRAIGHT
1172,429.1265007,0.3298202817,118,DESCENDING
1173,308.6758088,0.7907200219,77,STRAIGHT
1174,398.8942206,8.349401229,130,STRAIGHT
1175,169.1854518,0.5700588639,156,STRAIGHT
1176,176.7148702,0.4800767349,141,STRAIGHT
1177,243.1685671,1.356664064,156,STRAIGHT
1178,551.3759614,0.5097626312,148,STRAIGHT
1179,225.4025906,1.628843797,197,STRAIGHT
1180,376.9355179,4.043878614,163,STRAIGHT
1181,748.6152351,0.6624044225,148,STRAIGHT
1182,287.9753332,1.90179606,135,DESCENDING
1183,668.4496989,1.026617362,108,STRAIGHT
1184,355.4470431,0.2241642405,127,STRAIGHT
1185,71,0.5898609135,171,DESCENDING
1186,46.76386418,1.363076052,177,STRAIGHT
1187,298.9513662,2.117315973,149,STRAIGHT
1188,209.531232,1.855225526,142,STRAIGHT
1189,33.25673547,0.807077338,165,STRAIGHT
1190,298.3609868,0.8851907786,196,STRAIGHT
1191,471.0248002,1.174233024,154,STRAIGHT
1192,238.0089408,7.131822612,179,STRAIGHT
1193,354.8022988,0.955,152,STRAIGHT
1194,453.2823678,1.371819036,109,STRAIGHT
1195,434.0188006,1.50219586,120,ASSENDING
1196,458.4626766,3.101393511,112,STRAIGHT
1197,417.5416147,0.6468472648,122,STRAIGHT
1198,226.9386252,0.7376019379,129,STRAIGHT
1199,261.5205537,0.8107117609,164,STRAIGHT
1200,81.48850314,0.3174966822,157,STRAIGHT
1201,492.188289,0.9879869115,156,STRAIGHT
1202,401.1729044,0.4499958049,187,STRAIGHT
1203,345.6590817,8.133700731,150,STRAIGHT
1204,112.7821836,2.639149113,91,STRAIGHT
1205,312.1604992,1.283741963,108,STRAIGHT
1206,439.7931465,1.365869315,151,STRAIGHT
1207,491.3119684,1.305153982,167,STRAIGHT
1208,233.6364698,2.210138211,91,STRAIGHT
1209,588.2161917,2.456533222,77,STRAIGHT
1210,223.0985199,1.320968764,71,STRAIGHT
1211,457.7782781,2.749146298,92,STRAIGHT
1212,457.5653021,0.8518134568,198,STRAIGHT
1213,410.5265778,1.093225832,173,STRAIGHT
1214,108.3723321,1.449750327,78,STRAIGHT
1215,339.1408563,0.9721611228,69,STRAIGHT
1216,301.1911546,1.028516287,61,STRAIGHT
1217,445.0124363,0.7150818638,47,STRAIGHT
1218,476.5821702,0.7108414641,47,STRAIGHT
1219,364.9849443,0.5023253585,69,STRAIGHT
1220,65.24246851,0.3999089656,115,DESCENDING
1221,293.6172679,0.9618727282,183,STRAIGHT
1222,315.8770789,0.7927494777,196,STRAIGHT
1223,793.7607475,2.20317313,187,STRAIGHT
1224,59.2221877,1.037848267,187,STRAIGHT
1225,415.801976,0.8471783425,116,STRAIGHT
1226,444.8088246,0.4342042867,102,STRAIGHT
1227,307.7324004,1.424876999,117,STRAIGHT
1228,274.9573063,0.955,155,ASSENDING
1229,108.0808577,1.276873828,187,STRAIGHT
1230,351.7246771,1.703046678,135,STRAIGHT
1231,432.6314775,0.4380029912,166,STRAIGHT
1232,432.2309792,0.6491394401,190,STRAIGHT
1233,405.4890012,2.36027751,191,STRAIGHT
1234,116.4147827,1.11088447,160,STRAIGHT
1235,212.8209368,0.7053508295,170,STRAIGHT
1236,468.5696111,1.471096816,148,STRAIGHT
1237,335.7603505,3.683999481,99,DESCENDING
1238,163.4837548,1.037651695,99,STRAIGHT
1239,197.9083216,0.955,85,STRAIGHT
1240,274.9764805,0.583414726,147,STRAIGHT
1241,325.0059245,0.6103491614,158,STRAIGHT
1242,488.7533622,0.6061136176,190,DESCENDING
1243,288.5889064,0.7167119377,147,STRAIGHT
1244,416.2064266,0.4488907253,134,STRAIGHT
1245,495.6167874,0.8812376632,126,STRAIGHT
1246,796.1614959,0.8552173076,103,STRAIGHT
1247,466.9422153,0.4779345577,115,STRAIGHT
1248,197.4068791,1.176190227,174,ASSENDING
1249,431.6850683,1.198303561,199,STRAIGHT
1250,262.2250941,0.9838110487,179,STRAIGHT
1251,218.0508884,1.549256195,166,DESCENDING
1252,291.169685,0.4460138714,174,STRAIGHT
1253,435.9806257,0.7288672211,169,STRAIGHT
1254,95.02295381,1.588277835,145,STRAIGHT
1255,832.1117713,0.3934313379,124,STRAIGHT
1256,309.8271416,0.8114353145,108,STRAIGHT
1257,374.1646494,0.5019240554,131,STRAIGHT
1258,253.8914492,1.102548502,115,DESCENDING
1259,293.6406437,0.2465166504,131,STRAIGHT
1260,80.74593098,0.5941884229,187,STRAIGHT
1261,267.254411,0.6174353025,183,STRAIGHT
1262,359.9383012,1.418128862,108,STRAIGHT
1263,492.9461146,0.6657511066,93,STRAIGHT
1264,309.9893308,0.6100291716,92,DESCENDING
1265,477.4802214,1.747006709,140,STRAIGHT
1266,295.6158373,0.6834548913,129,ASSENDING
1267,332.9136806,0.6516559646,91,STRAIGHT
1268,416.4355076,1.025021912,78,DESCENDING
1269,316.3149006,1.778100293,137,STRAIGHT
1270,286.6058941,1.167246815,127,DESCENDING
1271,485.7343696,0.6928448162,85,STRAIGHT
1272,428.7031661,0.7507600457,89,STRAIGHT
1273,326.7161199,0.8483108985,72,STRAIGHT
1274,268.9088207,0.8044098789,56,STRAIGHT
1275,507.4544469,0.6417777208,50,DESCENDING
1276,491.7552373,0.6658740429,60,STRAIGHT
1277,370.2227363,1.402608108,99,STRAIGHT
1278,268.4203156,1.289710959,162,STRAIGHT
1279,296.4154686,1.316157042,187,STRAIGHT
1280,282.0736008,0.9197539332,148,STRAIGHT
1281,296.1803719,0.7541022893,128,STRAIGHT
1282,332.287272,0.4980941784,104,STRAIGHT
1283,757.5255771,1.147292076,97,STRAIGHT
1284,425.5985237,0.8574591957,101,DESCENDING
1285,259.2211933,0.4517246313,116,STRAIGHT
1286,263.6860577,1.219337371,118,STRAIGHT
1287,353.8250635,0.7717363877,121,STRAIGHT
1288,49,2.114814655,143,STRAIGHT
1289,356.8440723,3.806987238,181,DESCENDING
1290,346.5994713,1.112735641,162,STRAIGHT
1291,63.18033989,1.53195546,105,STRAIGHT
1292,414.0395617,2.032966496,127,STRAIGHT
1293,242.7997508,0.8155078951,118,STRAIGHT
1294,582.8958729,3.280508665,155,DESCENDING
1295,402.6037905,0.574875188,174,STRAIGHT
1296,429.0856654,1.699653998,143,STRAIGHT
1297,200.3679033,0.8054898189,139,DESCENDING
1298,243.9727216,0.9834760067,163,STRAIGHT
1299,454.6588641,0.7646934373,193,STRAIGHT
1300,353.2550376,1.219654322,196,DESCENDING
1301,185.6443869,1.129307959,118,STRAIGHT
1302,66.45729465,0.5086569156,92,STRAIGHT
1303,398.1563434,1.819922807,79,STRAIGHT
1304,375.4403606,2.271054459,76,STRAIGHT
1305,332.5234875,2.039231015,158,STRAIGHT
1306,382.2618789,1.109961204,169,STRAIGHT
1307,178.1664824,0.955,136,STRAIGHT
1308,282.4078592,0.4838718552,121,STRAIGHT
1309,238.6959487,2.008625745,121,STRAIGHT
1310,227.2209603,1.051176257,108,DESCENDING
1311,150.3114108,1.175290451,147,STRAIGHT
1312,377.178885,0.7411931801,174,STRAIGHT
1313,173.4589289,0.7666722892,175,STRAIGHT
1314,257.753751,0.466049769,172,STRAIGHT
1315,446.5099776,1.259994292,180,STRAIGHT
1316,503.8183481,0.6033796145,167,ASSENDING
1317,299.2814725,2.272708742,158,STRAIGHT
1318,53.03754464,0.8425704088,194,STRAIGHT
1319,362.9305389,0.5355113202,177,STRAIGHT
1320,454.2107629,0.344632442,160,STRAIGHT
1321,404.9372757,0.7353520702,182,STRAIGHT
1322,289.2119017,0.8402737698,179,STRAIGHT
1323,416.8587495,1.167965651,148,STRAIGHT
1324,463.9824334,1.154604162,138,STRAIGHT
1325,392.8076075,2.104214199,127,STRAIGHT
1326,437.2144043,1.171831909,115,STRAIGHT
1327,380.082038,1.015894074,124,STRAIGHT
1328,291.1036117,1.043329083,150,STRAIGHT
1329,463.5005939,2.357078679,162,DESCENDING
1330,155.3222457,0.5651076336,169,STRAIGHT
1331,316.4995169,1.246394116,196,STRAIGHT
1332,221.138765,0.7108616421,169,STRAIGHT
1333,418.9478499,0.722266495,153,STRAIGHT
1334,279.781411,0.2796109651,140,STRAIGHT
1335,260.5040566,0.5777818951,114,STRAIGHT
1336,212.8867656,0.784214784,115,ASSENDING
1337,371.7214874,0.6793735001,132,STRAIGHT
1338,385.4216427,1.001993185,131,STRAIGHT
1339,690.922073,0.7649209897,154,STRAIGHT
1340,788.7247051,0.6771127629,140,STRAIGHT
1341,337.2128,0.7185842105,187,DESCENDING
1342,306.2006908,0.5875296036,149,STRAIGHT
1343,400.267645,0.5537044897,87,STRAIGHT
1344,184.3610588,1.272357849,103,STRAIGHT
1345,272.7186545,0.5554719599,119,STRAIGHT
1346,365.1344245,0.9881865829,115,STRAIGHT
1347,519.2119028,0.5123659882,158,STRAIGHT
1348,535.8870197,2.492162211,197,STRAIGHT
1349,234.3172734,2.286400096,167,STRAIGHT
1350,380.3876243,0.5078811728,113,STRAIGHT
1351,327.1029221,0.5948670985,96,DESCENDING
1352,315.552654,1.814414961,85,STRAIGHT
1353,270.7831879,1.702949065,95,STRAIGHT
1354,433.3362145,0.6833795631,180,STRAIGHT
1355,73,0.6439087681,162,ASSENDING
1356,755.5190269,0.7514620375,118,STRAIGHT
1357,44.64302857,3.030162132,82,STRAIGHT
1358,432.0187176,3.394957645,82,STRAIGHT
1359,448.0677519,5.389104806,83,DESCENDING
1360,396.3242958,0.6076848776,54,STRAIGHT
1361,385.9511155,3.899865113,65,STRAIGHT
1362,385.0863314,0.3405172239,88,STRAIGHT
1363,141.9397785,0.8576285189,129,DESCENDING
1364,541.8633631,1.712574023,197,ASSENDING
1365,292.021041,0.3850639788,166,STRAIGHT
1366,209.9600125,0.3899149084,125,STRAIGHT
1367,295.801275,0.5037155913,89,STRAIGHT
1368,450.9500587,0.6177685778,82,STRAIGHT
1369,451.3940401,0.9220018436,70,STRAIGHT
1370,291.9134159,0.8696544194,63,DESCENDING
1371,332.504417,1.296949168,70,STRAIGHT
1372,47.80167361,1.21500215,74,STRAIGHT
1373,65.4369926,0.6440741572,71,STRAIGHT
1374,711.291599,0.8774836515,72,STRAIGHT
1375,205.2328884,1.39903266,68,STRAIGHT
1376,409.7558684,0.3763563794,79,STRAIGHT
1377,474.2931583,0.7627341953,88,STRAIGHT
1378,298.827021,1.708677187,130,STRAIGHT
1379,524.4079859,0.9499510086,175,STRAIGHT
1380,384.6269365,1.004217764,193,STRAIGHT
1381,503.9691526,0.4743414688,105,DESCENDING
1382,190.2969621,0.7626816028,103,STRAIGHT
1383,456.1304312,1.31494891,113,STRAIGHT
1384,206.1985042,1.10934004,113,STRAIGHT
1385,303.5505204,1.345459545,163,STRAIGHT
1386,264.2493913,1.591380507,172,STRAIGHT
1387,899.4759585,0.7957907049,152,STRAIGHT
1388,256.7463986,0.668760047,129,ASSENDING
1389,217.7837656,0.5432026246,150,STRAIGHT
1390,327.0003245,0.9520360291,173,DESCENDING
1391,263.1881456,0.7765222311,84,STRAIGHT
1392,272.0303691,1.310573705,77,STRAIGHT
1393,194.5893111,1.02013501,60,STRAIGHT
1394,291.9824267,0.5925404142,82,STRAIGHT
1395,302.5729899,1.004648708,186,STRAIGHT
1396,377.1236335,0.7473616923,171,STRAIGHT
1397,419.4097191,6.338917576,141,STRAIGHT
1398,291.1573679,0.9613968015,124,STRAIGHT
1399,266.1911358,2.012158135,103,STRAIGHT
1400,61,1.063173675,121,STRAIGHT
1401,264.4390289,0.9028743842,144,STRAIGHT
1402,733.5073278,1.295361858,188,STRAIGHT
1403,343.5689884,1.216454933,160,STRAIGHT
1404,241.9588255,0.8175169148,161,STRAIGHT
1405,445.0659211,2.572076295,159,STRAIGHT
1406,329.6714544,2.102127326,180,STRAIGHT
1407,86.09990753,0.6223316655,130,STRAIGHT
1408,599.189763,0.5047376293,127,STRAIGHT
1409,236.6793584,1.935708297,142,STRAIGHT
1410,321.8697008,1.784275436,159,STRAIGHT
1411,267.7076645,0.6229152166,172,STRAIGHT
1412,454.8858127,0.4886732338,150,STRAIGHT
1413,537.0101443,0.3468620066,134,STRAIGHT
1414,258.8383683,1.282965464,192,DESCENDING
1415,60,0.6516060241,181,STRAIGHT
1416,945.3232251,1.431612832,179,STRAIGHT
1417,82,3.560449245,173,STRAIGHT
1418,463.9199365,0.806307345,145,DESCENDING
1419,390.3118301,0.6523536771,126,DESCENDING
1420,166.6283289,0.5094307085,136,ASSENDING
1421,343.2640866,0.5720203556,136,STRAIGHT
1422,286.8917109,3.548847011,133,STRAIGHT
1423,388.0234648,2.624437827,156,STRAIGHT
1424,287.508902,1.348597899,188,DESCENDING
1425,371.875038,1.117646158,157,STRAIGHT
1426,287.7676543,2.39058339,145,STRAIGHT
1427,455.9582767,0.2800733481,127,STRAIGHT
1428,737.9281808,3.164783145,103,STRAIGHT
1429,183.9257958,0.5049312635,87,STRAIGHT
1430,299.1708866,1.519999523,90,STRAIGHT
1431,425.9837211,2.882527231,106,STRAIGHT
1432,351.3598495,1.448106405,95,STRAIGHT
1433,486.4957345,0.5571166511,97,STRAIGHT
1434,340.3599824,0.6327596282,109,STRAIGHT
1435,458.6172713,0.9842805742,122,STRAIGHT
1436,151.2415287,1.597060911,114,STRAIGHT
1437,420.5750634,2.231983735,99,STRAIGHT
1438,231.4102153,1.834466089,94,STRAIGHT
1439,402.1584703,0.7618720103,153,DESCENDING
1440,511.4490248,1.418338116,166,STRAIGHT
1441,380.4819075,0.7780741645,103,STRAIGHT
1442,523.3444971,0.9498160552,80,STRAIGHT
1443,42,1.679871851,119,STRAIGHT
1444,453.3343547,0.9468461247,137,STRAIGHT
1445,449.6943406,1.252352677,103,STRAIGHT
1446,298.6148261,0.2176327703,118,STRAIGHT
1447,266.9426044,0.6164323783,136,STRAIGHT
1448,458.5012035,0.9046924083,169,STRAIGHT
1449,307.4214112,0.7145705432,197,STRAIGHT
1450,386.9651815,0.4557505166,117,STRAIGHT
1451,259.6435709,0.7384169462,79,DESCENDING
1452,470.9758065,1.260242526,79,STRAIGHT
1453,402.902409,1.015745974,70,DESCENDING
1454,302.9021439,0.7559680755,82,DESCENDING
1455,282.7951072,0.5270678141,188,STRAIGHT
1456,341.7967232,1.564354213,170,STRAIGHT
1457,758.5494241,1.634935717,128,STRAIGHT
1458,464.3690965,0.7544193847,93,STRAIGHT
1459,42.77200187,0.9837521604,76,STRAIGHT
1460,227.6080457,0.5210876453,82,ASSENDING
1461,508.4737136,1.244018789,82,STRAIGHT
1462,474.1753232,0.4436930434,65,ASSENDING
1463,392.3766736,0.4382056436,71,STRAIGHT
1464,462.2613593,1.92889088,94,STRAIGHT
1465,414.5149003,0.8163216438,158,STRAIGHT
1466,221.1480757,0.4493691768,190,STRAIGHT
1467,213.9469838,0.7884207113,162,STRAIGHT
1468,543.1787073,1.826828522,134,STRAIGHT
1469,469.5426958,0.411025038,104,STRAIGHT
1470,235.4846311,0.9552657039,75,DESCENDING
1471,457.5889717,0.3819905417,68,STRAIGHT
1472,870.5170877,1.949738889,73,ASSENDING
1473,391.3456507,0.9625899885,62,DESCENDING
1474,59.06574341,0.987934623,60,STRAIGHT
1475,351.584115,1.438880255,59,STRAIGHT
1476,362.1001053,0.8653131428,59,STRAIGHT
1477,343.9851222,2.645062112,57,STRAIGHT
1478,362.9269899,3.453611163,58,STRAIGHT
1479,261.6056384,1.970265806,55,STRAIGHT
1480,485.3094205,0.6938515282,67,STRAIGHT
1481,477.7582259,1.3504146,63,STRAIGHT
1482,342.844438,1.54665133,70,STRAIGHT
1483,928.5138663,0.4108068499,93,DESCENDING
1484,410.8262966,0.6876765957,142,STRAIGHT
1485,535.3632076,3.453514574,168,STRAIGHT
1486,406.9694812,5.265587347,93,STRAIGHT
1487,229.8081133,0.2906342673,84,STRAIGHT
1488,119.2464276,0.8185954433,114,STRAIGHT
1489,167.5011744,0.9478439726,118,STRAIGHT
1490,366.8004429,5.57422675,187,STRAIGHT
1491,44.1943112,1.217386462,148,STRAIGHT
1492,350.0308388,1.341930489,122,STRAIGHT
1493,301.8617979,1.302921409,104,STRAIGHT
1494,227.2024819,0.6807660626,142,STRAIGHT
1495,399.1566357,1.429146746,137,DESCENDING
1496,218.8396003,0.9484469657,84,STRAIGHT
1497,468.8589675,0.7642625945,67,STRAIGHT
1498,297.9721684,0.7892815564,62,DESCENDING
1499,78.30772404,2.174446514,114,STRAIGHT
1500,289.2065763,0.6468125603,145,STRAIGHT
1501,289.0378528,0.9248701501,115,STRAIGHT
1502,172.2267215,0.7278651534,107,STRAIGHT
1503,441.2653899,1.552865479,115,DESCENDING
1504,85,0.6973993003,135,STRAIGHT
1505,888.5313907,0.3842400778,179,STRAIGHT
1506,188.9575427,3.130797968,199,DESCENDING
1507,352.7014733,2.990313071,169,DESCENDING
1508,461.3042895,1.182217044,150,STRAIGHT
1509,124.7621465,1.086404131,165,STRAIGHT
1510,296.8356901,0.5023197249,197,STRAIGHT
1511,360.0546227,0.9931548596,172,STRAIGHT
1512,471.1504228,0.6858768975,124,STRAIGHT
1513,349.5868693,0.8700914883,143,STRAIGHT
1514,90.90654542,1.627039396,163,STRAIGHT
1515,500.6473309,1.001129,181,STRAIGHT
1516,170.0501809,1.701742824,145,STRAIGHT
1517,485.407857,1.419119232,85,DESCENDING
1518,273.9784932,0.9505197635,123,STRAIGHT
1519,269.215565,0.7267400955,177,STRAIGHT
1520,260.3638718,1.684930378,165,STRAIGHT
1521,476.7025219,1.072787085,146,STRAIGHT
1522,33.13914533,0.5599784931,134,STRAIGHT
1523,288.1393196,2.932926631,120,STRAIGHT
1524,147.7884524,0.7958534743,134,STRAIGHT
1525,593.707406,0.5220079081,175,DESCENDING
1526,370.6226525,1.900580607,179,STRAIGHT
1527,441.5634775,0.4393084795,182,STRAIGHT
1528,360.6182859,2.043799088,159,DESCENDING
1529,331.7676533,1.058018467,136,DESCENDING
1530,259.456144,0.4330667831,106,STRAIGHT
1531,413.761097,1.546012422,101,STRAIGHT
1532,185.3223569,1.317585938,88,STRAIGHT
1533,414.2215922,0.5260621271,84,DESCENDING
1534,368.9385981,0.5485281257,68,STRAIGHT
1535,180.0999722,0.739827086,65,STRAIGHT
1536,331.2695353,0.8427683549,90,STRAIGHT
1537,283.5067108,1.692680794,102,STRAIGHT
1538,421.9693467,0.7125069973,94,STRAIGHT
1539,361.7272151,7.944588318,84,STRAIGHT
1540,389.5778291,1.020154649,106,STRAIGHT
1541,363.0453436,2.555808095,110,STRAIGHT
1542,387.044207,1.345801854,104,STRAIGHT
1543,276.8981904,0.82702954,102,STRAIGHT
1544,374.4823308,0.8914384161,114,STRAIGHT
1545,206.1297676,0.3722677787,116,STRAIGHT
1546,323.2553208,0.4883423322,132,STRAIGHT
1547,420.5859813,1.114818457,190,STRAIGHT
1548,264.8211016,0.4936433639,195,STRAIGHT
1549,317.9136201,0.7276527007,131,STRAIGHT
1550,378.6080516,0.7177618572,105,STRAIGHT
1551,212.1909517,2.211698304,87,STRAIGHT
1552,271.9176829,0.7265243467,118,STRAIGHT
1553,731.3871985,0.5968543422,102,STRAIGHT
1554,494.4001456,1.075299819,117,STRAIGHT
1555,221.5051323,0.8191373413,131,DESCENDING
1556,387.1835006,10.44225265,129,STRAIGHT
1557,226.2830609,0.8454969456,129,STRAIGHT
1558,528.1117886,0.5136405366,179,STRAIGHT
1559,156.4419277,0.4429280187,165,STRAIGHT
1560,394.3048216,1.347737966,98,STRAIGHT
1561,382.0381958,4.711161735,82,STRAIGHT
1562,67.5869173,0.8939373947,70,DESCENDING
1563,299.04129,0.8974777523,68,DESCENDING
1564,277.2095184,0.6317229301,127,ASSENDING
1565,338.1272497,0.955,171,STRAIGHT
1566,454.6106756,0.9198764828,125,STRAIGHT
1567,379.8007161,0.6572980973,95,STRAIGHT
1568,214.0515598,1.684392039,84,STRAIGHT
1569,292.3658821,1.005519112,70,STRAIGHT
1570,105.0473261,0.3606408017,70,STRAIGHT
1571,309.9933642,2.517479953,96,STRAIGHT
1572,333.2882576,0.3257916504,75,DESCENDING
1573,394.1632221,1.328122158,78,STRAIGHT
1574,409.8746554,0.527851569,101,DESCENDING
1575,278.4108243,2.225295528,171,DESCENDING
1576,385.6666556,0.7111320964,127,STRAIGHT
1577,392.7540554,1.869674658,120,STRAIGHT
1578,356.9241169,0.8126170458,99,STRAIGHT
1579,374.8940714,1.119464078,98,DESCENDING
1580,653.6055633,2.936040966,83,STRAIGHT
1581,254.171924,0.4458325644,65,STRAIGHT
1582,161.3216569,2.173168176,80,STRAIGHT
1583,282.8452295,0.9304156644,101,STRAIGHT
1584,94.4342871,0.93239485,89,STRAIGHT
1585,523.2945197,0.6364404809,89,STRAIGHT
1586,399.701472,0.838572153,95,STRAIGHT
1587,393.1962718,0.7546935985,80,STRAIGHT
1588,323.573497,1.180565523,65,STRAIGHT
1589,404.4008925,1.812912586,63,STRAIGHT
1590,477.3541528,0.8967132482,79,DESCENDING
1591,224.1944313,0.582427046,66,STRAIGHT
1592,179.0908178,0.3209490219,60,STRAIGHT
1593,308.6191208,1.837240065,60,STRAIGHT
1594,414.7039883,0.6206563381,71,STRAIGHT
1595,539.8366093,0.5599883299,96,STRAIGHT
1596,273.077897,0.827969163,181,STRAIGHT
1597,382.8107513,5.230161703,133,STRAIGHT
1598,232.0703391,4.325820201,88,ASSENDING
1599,376.4066598,0.7789960831,89,STRAIGHT
1600,49,1.276293046,121,STRAIGHT
1601,295.0831157,0.845138138,148,STRAIGHT
1602,368.8915792,0.4139104438,195,STRAIGHT
1603,158.4445608,0.5629105433,137,STRAIGHT
1604,506.7658659,1.439129093,116,STRAIGHT
1605,350.6578397,0.7022602521,117,STRAIGHT
1606,64.07016108,1.021801292,162,STRAIGHT
1607,241.7285156,1.183455921,114,STRAIGHT
1608,237.6909758,0.90311799,74,STRAIGHT
1609,261.3020866,0.5766563441,63,STRAIGHT
1610,341.1447849,0.6832320703,66,STRAIGHT
1611,409.189631,1.453910739,130,DESCENDING
1612,94,5.406571999,188,DESCENDING
1613,431.4557713,1.51315652,120,STRAIGHT
1614,376.2333988,0.47863464,127,STRAIGHT
1615,231.8077697,0.6659448442,123,STRAIGHT
1616,282.5606811,0.8412009362,117,STRAIGHT
1617,376.5679571,0.5613445139,172,STRAIGHT
1618,387.944238,0.325348147,141,STRAIGHT
1619,74,1.502929139,154,DESCENDING
1620,280.0714195,0.9739465588,135,STRAIGHT
1621,128.5699765,0.6670362683,125,STRAIGHT
1622,284.3917374,1.546709635,142,STRAIGHT
1623,391.8254185,2.184281389,184,STRAIGHT
1624,527.4625458,0.652476007,150,STRAIGHT
1625,333.9791567,0.8431196253,164,STRAIGHT
1626,405.8304083,6.435628525,184,STRAIGHT
1627,448.1582945,1.686527403,175,STRAIGHT
1628,303.4528516,0.27884971,181,STRAIGHT
1629,397.2155612,0.8936566333,97,STRAIGHT
1630,332.0963716,1.951652641,46,STRAIGHT
1631,187.5343801,1.38078127,72,STRAIGHT
1632,282.0125464,0.7347325377,198,STRAIGHT
1633,377.584726,0.6027227774,159,STRAIGHT
1634,367.6851268,0.71625,159,STRAIGHT
1635,259.897103,0.9458956167,135,STRAIGHT
1636,621.1634246,1.523768306,169,STRAIGHT
1637,108.3836559,0.3407702826,197,STRAIGHT
1638,321.2927405,1.924736965,171,DESCENDING
1639,157.4826653,1.63775488,127,ASSENDING
1640,258.7182386,0.8145278927,197,DESCENDING
1641,395.0366547,1.291199971,173,DESCENDING
1642,46.19116033,1.062464884,155,DESCENDING
1643,145.9021804,0.2412025792,126,STRAIGHT
1644,255.4453346,0.7204285666,84,STRAIGHT
1645,70,1.892206904,71,STRAIGHT
1646,432.6365354,1.644560461,83,STRAIGHT
1647,166.3437239,1.37100907,84,STRAIGHT
1648,250.5992817,0.3456721494,77,STRAIGHT
1649,396.9652081,1.415256028,65,STRAIGHT
1650,27.60977223,0.4024148044,72,STRAIGHT
1651,402.1868978,0.4567733685,84,STRAIGHT
1652,365.6422425,2.23593697,98,STRAIGHT
1653,350.5898904,0.481371043,94,DESCENDING
1654,494.1823964,0.6138197242,81,STRAIGHT
1655,189.3016943,3.521343276,98,STRAIGHT
1656,380.7504462,1.065530156,105,STRAIGHT
1657,378.1864609,0.7358649737,94,STRAIGHT
1658,401.1949138,0.565549206,97,DESCENDING
1659,403.6720595,1.479425217,102,STRAIGHT
1660,317.4172262,1.320966493,97,STRAIGHT
1661,647.839401,0.9549703174,91,STRAIGHT
1662,477.9378653,1.332549482,112,STRAIGHT
1663,435.2863812,0.9889157681,150,STRAIGHT
1664,457.569467,0.7422166623,137,ASSENDING
1665,877.620647,0.8241578118,95,STRAIGHT
1666,379.2709427,0.7669444401,96,STRAIGHT
1667,940.7284412,0.7109045894,95,STRAIGHT
1668,342.7277698,0.6758491287,127,STRAIGHT
1669,98.49365462,0.6728546005,101,DESCENDING
1670,332.6247267,0.5309009605,95,STRAIGHT
1671,422.4939022,0.5631692162,123,STRAIGHT
1672,179.1649171,1.361712575,110,STRAIGHT
1673,390.5637657,0.4355489088,83,DESCENDING
1674,437.9332266,0.3380047295,102,STRAIGHT
1675,280.8489591,0.4351037683,105,DESCENDING
1676,138.989901,0.6266502379,107,STRAIGHT
1677,372.7067629,0.937238786,155,STRAIGHT
1678,331.1075346,3.712496284,199,STRAIGHT
1679,519.3197474,0.7883627552,127,STRAIGHT
1680,251.0136162,2.193019165,104,STRAIGHT
1681,386.5901532,0.7788837388,84,STRAIGHT
1682,533.0724376,0.6493730835,71,STRAIGHT
1683,281.3514471,1.17640948,84,STRAIGHT
1684,398.9722639,1.001215272,189,STRAIGHT
1685,506.9007131,0.8731813239,182,STRAIGHT
1686,54,2.263825776,141,STRAIGHT
1687,464.253396,0.5987598468,144,DESCENDING
1688,238.1801509,0.3701892792,147,STRAIGHT
1689,413.2918585,0.7748497129,140,DESCENDING
1690,358.5927854,0.8527974925,139,STRAIGHT
1691,360.521418,0.9016476226,140,STRAIGHT
1692,478.2171392,0.6997078583,141,STRAIGHT
1693,245.9328431,0.4632286464,150,STRAIGHT
1694,525.9128886,2.844240764,148,STRAIGHT
1695,171.8159542,1.745599809,156,STRAIGHT
1696,309.4894223,0.6604417909,183,STRAIGHT
1697,509.7609547,0.4185863647,199,STRAIGHT
1698,223.4713892,1.072709078,182,STRAIGHT
1699,269.0627152,1.142975061,176,STRAIGHT
1700,520.581178,0.4523819865,159,ASSENDING
